Site4,Year,Max Temp,Min Temp,Avg Temp,HDDs,CDDs,Precipitation Water Equiv,Snowfall,Snow/Ice Depth,Full Date
HOU,2011,101,77,89,0,24,0,0,0,6/6/11
HOU,2011,93,74,83.5,0,18.5,1.00E-04,0,0,6/7/11
HOU,2011,94,74,84,0,19,0,0,0,6/8/11
HOU,2011,95,74,84.5,0,19.5,0,0,0,6/9/11
HOU,2011,95,74,84.5,0,19.5,0,0,0,6/10/11
HOU,2011,95,74,84.5,0,19.5,0,0,0,6/11/11
HOU,2011,97,72,84.5,0,19.5,0,0,0,6/12/11
HOU,2011,96,74,85,0,20,0,0,0,6/13/11
HOU,2011,98,74,86,0,21,0,0,0,6/14/11
HOU,2011,98,77,87.5,0,22.5,0,0,0,6/15/11
HOU,2011,97,77,87,0,22,0,0,0,6/16/11
HOU,2011,97,81,89,0,24,0,0,0,6/17/11
HOU,2011,98,80,89,0,24,0,0,0,6/18/11
HOU,2011,98,80,89,0,24,0,0,0,6/19/11
HOU,2011,96,80,88,0,23,1.00E-04,0,0,6/20/11
HOU,2011,96,81,88.5,0,23.5,0,0,0,6/21/11
HOU,2011,84,70,77,0,12,1.09,0,0,6/22/11
HOU,2011,94,75,84.5,0,19.5,0.65,0,0,6/23/11
HOU,2011,92,76,84,0,19,0.05,0,0,6/24/11
HOU,2011,94,78,86,0,21,1.00E-04,0,0,6/25/11
HOU,2011,95,78,86.5,0,21.5,0,0,0,6/26/11
HOU,2011,96,77,86.5,0,21.5,0,0,0,6/27/11
HOU,2011,95,77,86,0,21,0,0,0,6/28/11
HOU,2011,96,77,86.5,0,21.5,0,0,0,6/29/11
HOU,2011,98,77,87.5,0,22.5,0,0,0,6/30/11
HOU,2011,95,77,86,0,21,0.43,0,0,7/1/11
HOU,2011,98,77,87.5,0,22.5,0,0,0,7/2/11
HOU,2011,98,77,87.5,0,22.5,0,0,0,7/3/11
HOU,2011,97,76,86.5,0,21.5,0,0,0,7/4/11
HOU,2011,98,76,87,0,22,0,0,0,7/5/11
HOU,2011,96,77,86.5,0,21.5,0.41,0,0,7/6/11
HOU,2011,96,76,86,0,21,1.00E-04,0,0,7/7/11
HOU,2011,97,77,87,0,22,0,0,0,7/8/11
HOU,2011,98,77,87.5,0,22.5,0.01,0,0,7/9/11
HOU,2011,97,77,87,0,22,1.00E-04,0,0,7/10/11
HOU,2011,96,78,87,0,22,1.00E-04,0,0,7/11/11
HOU,2011,99,79,89,0,24,0,0,0,7/12/11
HOU,2011,97,77,87,0,22,0,0,0,7/13/11
HOU,2011,97,78,87.5,0,22.5,0.15,0,0,7/14/11
HOU,2011,90,80,85,0,20,1.00E-04,0,0,7/15/11
HOU,2011,90,78,84,0,19,0.07,0,0,7/16/11
HOU,2011,97,76,86.5,0,21.5,0,0,0,7/17/11
HOU,2011,93,78,85.5,0,20.5,0,0,0,7/18/11
HOU,2011,87,76,81.5,0,16.5,0.36,0,0,7/19/11
HOU,2011,94,77,85.5,0,20.5,0.07,0,0,7/20/11
HOU,2011,95,77,86,0,21,0.08,0,0,7/21/11
HOU,2011,94,78,86,0,21,0.25,0,0,7/22/11
HOU,2011,98,78,88,0,23,0,0,0,7/23/11
HOU,2011,97,78,87.5,0,22.5,0,0,0,7/24/11
HOU,2011,97,78,87.5,0,22.5,0,0,0,7/25/11
HOU,2011,99,79,89,0,24,0,0,0,7/26/11
HOU,2011,97,80,88.5,0,23.5,0,0,0,7/27/11
HOU,2011,94,79,86.5,0,21.5,0.8,0,0,7/28/11
HOU,2011,90,77,83.5,0,18.5,0.3,0,0,7/29/11
HOU,2011,94,78,86,0,21,0.34,0,0,7/30/11
HOU,2011,97,76,86.5,0,21.5,0,0,0,7/31/11
HOU,2011,98,78,88,0,23,0,0,0,8/1/11
HOU,2011,99,80,89.5,0,24.5,0,0,0,8/2/11
HOU,2011,100,79,89.5,0,24.5,0,0,0,8/3/11
HOU,2011,99,77,88,0,23,0,0,0,8/4/11
HOU,2011,99,79,89,0,24,0,0,0,8/5/11
HOU,2011,98,80,89,0,24,0,0,0,8/6/11
HOU,2011,98,79,88.5,0,23.5,0,0,0,8/7/11
HOU,2011,100,78,89,0,24,0,0,0,8/8/11
HOU,2011,101,79,90,0,25,0,0,0,8/9/11
HOU,2011,100,80,90,0,25,0,0,0,8/10/11
HOU,2011,101,80,90.5,0,25.5,0,0,0,8/11/11
HOU,2011,98,79,88.5,0,23.5,0,0,0,8/12/11
HOU,2011,98,78,88,0,23,1.00E-04,0,0,8/13/11
HOU,2011,100,79,89.5,0,24.5,1.00E-04,0,0,8/14/11
HOU,2011,99,78,88.5,0,23.5,0,0,0,8/15/11
HOU,2011,100,77,88.5,0,23.5,0,0,0,8/16/11
HOU,2011,102,78,90,0,25,0,0,0,8/17/11
HOU,2011,102,81,91.5,0,26.5,0,0,0,8/18/11
HOU,2011,103,80,91.5,0,26.5,1.00E-04,0,0,8/19/11
HOU,2011,99,80,89.5,0,24.5,0,0,0,8/20/11
HOU,2011,99,79,89,0,24,0,0,0,8/21/11
HOU,2011,100,79,89.5,0,24.5,0,0,0,8/22/11
HOU,2011,101,79,90,0,25,0,0,0,8/23/11
HOU,2011,98,79,88.5,0,23.5,1.00E-04,0,0,8/24/11
HOU,2011,91,75,83,0,18,0.79,0,0,8/25/11
HOU,2011,99,77,88,0,23,0,0,0,8/26/11
HOU,2011,105,77,91,0,26,0,0,0,8/27/11
HOU,2011,103,78,90.5,0,25.5,0,0,0,8/28/11
HOU,2011,103,76,89.5,0,24.5,0,0,0,8/29/11
HOU,2011,99,79,89,0,24,0,0,0,8/30/11
HOU,2011,97,77,87,0,22,0,0,0,8/31/11
HOU,2011,99,80,89.5,0,24.5,1.00E-04,0,0,9/1/11
HOU,2011,98,79,88.5,0,23.5,0,0,0,9/2/11
HOU,2011,95,75,85,0,20,0.06,0,0,9/3/11
HOU,2011,89,75,82,0,17,0.01,0,0,9/4/11
HOU,2011,94,72,83,0,18,0,0,0,9/5/11
HOU,2011,91,63,77,0,12,0,0,0,9/6/11
HOU,2011,91,64,77.5,0,12.5,0,0,0,9/7/11
HOU,2011,92,65,78.5,0,13.5,0,0,0,9/8/11
HOU,2011,94,64,79,0,14,0,0,0,9/9/11
HOU,2011,97,68,82.5,0,17.5,0,0,0,9/10/11
HOU,2011,97,69,83,0,18,0,0,0,9/11/11
HOU,2011,99,70,84.5,0,19.5,0,0,0,9/12/11
HOU,2011,101,76,88.5,0,23.5,0,0,0,9/13/11
HOU,2011,98,75,86.5,0,21.5,0,0,0,9/14/11
HOU,2011,95,75,85,0,20,0,0,0,9/15/11
HOU,2011,90,71,80.5,0,15.5,0,0,0,9/16/11
HOU,2011,90,76,83,0,18,0.02,0,0,9/17/11
HOU,2011,89,73,81,0,16,0.88,0,0,9/18/11
HOU,2011,87,67,77,0,12,0.6,0,0,9/19/11
HOU,2011,91,70,80.5,0,15.5,0,0,0,9/20/11
HOU,2011,92,72,82,0,17,0,0,0,9/21/11
HOU,2011,93,72,82.5,0,17.5,0,0,0,9/22/11
HOU,2011,92,71,81.5,0,16.5,0,0,0,9/23/11
HOU,2011,94,70,82,0,17,1.00E-04,0,0,9/24/11
HOU,2011,96,76,86,0,21,0,0,0,9/25/11
HOU,2011,96,77,86.5,0,21.5,0,0,0,9/26/11
HOU,2011,96,74,85,0,20,1.00E-04,0,0,9/27/11
HOU,2011,96,76,86,0,21,0,0,0,9/28/11
HOU,2011,96,70,83,0,18,0.08,0,0,9/29/11
HOU,2011,90,68,79,0,14,0,0,0,9/30/11
HOU,2011,84,62,73,0,8,0,0,0,10/1/11
HOU,2011,85,59,72,0,7,0,0,0,10/2/11
HOU,2011,84,60,72,0,7,0,0,0,10/3/11
HOU,2011,84,59,71.5,0,6.5,0,0,0,10/4/11
HOU,2011,85,60,72.5,0,7.5,0,0,0,10/5/11
HOU,2011,88,70,79,0,14,0,0,0,10/6/11
HOU,2011,86,76,81,0,16,1.00E-04,0,0,10/7/11
HOU,2011,86,75,80.5,0,15.5,0.08,0,0,10/8/11
HOU,2011,78,67,72.5,0,7.5,5.11,0,0,10/9/11
HOU,2011,86,68,77,0,12,1.00E-04,0,0,10/10/11
HOU,2011,87,68,77.5,0,12.5,0,0,0,10/11/11
HOU,2011,87,67,77,0,12,0,0,0,10/12/11
HOU,2011,86,66,76,0,11,0.02,0,0,10/13/11
HOU,2011,85,60,72.5,0,7.5,0,0,0,10/14/11
HOU,2011,84,62,73,0,8,0,0,0,10/15/11
HOU,2011,86,64,75,0,10,0,0,0,10/16/11
HOU,2011,88,66,77,0,12,0,0,0,10/17/11
HOU,2011,74,59,66.5,0,1.5,0,0,0,10/18/11
HOU,2011,73,55,64,1,0,0,0,0,10/19/11
HOU,2011,78,48,63,2,0,0,0,0,10/20/11
HOU,2011,84,62,73,0,8,0,0,0,10/21/11
HOU,2011,83,63,73,0,8,0,0,0,10/22/11
HOU,2011,85,64,74.5,0,9.5,0.03,0,0,10/23/11
HOU,2011,87,66,76.5,0,11.5,0,0,0,10/24/11
HOU,2011,85,69,77,0,12,0,0,0,10/25/11
HOU,2011,86,68,77,0,12,0,0,0,10/26/11
HOU,2011,87,59,73,0,8,0.18,0,0,10/27/11
HOU,2011,61,52,56.5,8.5,0,0.01,0,0,10/28/11
HOU,2011,69,46,57.5,7.5,0,0,0,0,10/29/11
HOU,2011,72,48,60,5,0,0,0,0,10/30/11
HOU,2011,76,51,63.5,1.5,0,0,0,0,10/31/11
HOU,2011,77,53,65,0,0,0,0,0,11/1/11
HOU,2011,84,65,74.5,0,9.5,0,0,0,11/2/11
HOU,2011,72,48,60,5,0,0.04,0,0,11/3/11
HOU,2011,67,41,54,11,0,0,0,0,11/4/11
HOU,2011,73,44,58.5,6.5,0,0,0,0,11/5/11
HOU,2011,80,68,74,0,9,0,0,0,11/6/11
HOU,2011,80,68,74,0,9,0,0,0,11/7/11
HOU,2011,82,70,76,0,11,0.53,0,0,11/8/11
HOU,2011,71,56,63.5,1.5,0,0.01,0,0,11/9/11
HOU,2011,67,45,56,9,0,0,0,0,11/10/11
HOU,2011,69,40,54.5,10.5,0,0,0,0,11/11/11
HOU,2011,77,53,65,0,0,0,0,0,11/12/11
HOU,2011,83,65,74,0,9,0.11,0,0,11/13/11
HOU,2011,81,69,75,0,10,0,0,0,11/14/11
HOU,2011,82,66,74,0,9,0.51,0,0,11/15/11
HOU,2011,84,62,73,0,8,0,0,0,11/16/11
HOU,2011,68,51,59.5,5.5,0,0,0,0,11/17/11
HOU,2011,69,47,58,7,0,0,0,0,11/18/11
HOU,2011,78,65,71.5,0,6.5,1.00E-04,0,0,11/19/11
HOU,2011,83,74,78.5,0,13.5,0.02,0,0,11/20/11
HOU,2011,82,74,78,0,13,0,0,0,11/21/11
HOU,2011,75,56,65.5,0,0.5,0.15,0,0,11/22/11
HOU,2011,73,52,62.5,2.5,0,0,0,0,11/23/11
HOU,2011,65,50,57.5,7.5,0,0,0,0,11/24/11
HOU,2011,78,52,65,0,0,0,0,0,11/25/11
HOU,2011,75,54,64.5,0.5,0,1.48,0,0,11/26/11
HOU,2011,54,42,48,17,0,0,0,0,11/27/11
HOU,2011,57,32,44.5,20.5,0,0,0,,11/28/11
HOU,2011,68,36,52,13,0,0,0,,11/29/11
HOU,2011,66,42,54,11,0,0,0,,11/30/11
HOU,2011,74,44,59,6,0,0,0,0,12/1/11
HOU,2011,71,59,65,0,0,0,0,0,12/2/11
HOU,2011,79,64,71.5,0,6.5,0,0,0,12/3/11
HOU,2011,73,57,65,0,0,0.78,0,0,12/4/11
HOU,2011,57,46,51.5,13.5,0,0.47,0,0,12/5/11
HOU,2011,46,36,41,24,0,1.00E-04,0,0,12/6/11
HOU,2011,51,32,41.5,23.5,0,0,0,0,12/7/11
HOU,2011,56,31,43.5,21.5,0,0,0,0,12/8/11
HOU,2011,64,50,57,8,0,1.00E-04,0,0,12/9/11
HOU,2011,58,49,53.5,11.5,0,0,0,0,12/10/11
HOU,2011,57,46,51.5,13.5,0,1.00E-04,0,0,12/11/11
HOU,2011,63,48,55.5,9.5,0,0,0,0,12/12/11
HOU,2011,62,59,60.5,4.5,0,0,0,0,12/13/11
HOU,2011,79,62,70.5,0,5.5,1.00E-04,0,0,12/14/11
HOU,2011,79,66,72.5,0,7.5,0.15,0,0,12/15/11
HOU,2011,69,53,61,4,0,0.02,0,0,12/16/11
HOU,2011,65,52,58.5,6.5,0,0,0,0,12/17/11
HOU,2011,63,49,56,9,0,0,0,0,12/18/11
HOU,2011,74,56,65,0,0,0.19,0,0,12/19/11
HOU,2011,70,50,60,5,0,0.72,0,0,12/20/11
HOU,2011,61,45,53,12,0,0.06,0,0,12/21/11
HOU,2011,58,50,54,11,0,1.17,0,0,12/22/11
HOU,2011,56,49,52.5,12.5,0,1.00E-04,0,0,12/23/11
HOU,2011,52,45,48.5,16.5,0,0.65,0,0,12/24/11
HOU,2011,49,45,47,18,0,1.00E-04,0,0,12/25/11
HOU,2011,52,41,46.5,18.5,0,1.00E-04,0,0,12/26/11
HOU,2011,62,38,50,15,0,0,0,0,12/27/11
HOU,2011,67,37,52,13,0,0,0,0,12/28/11
HOU,2011,66,44,55,10,0,0,0,0,12/29/11
HOU,2011,71,44,57.5,7.5,0,0,0,0,12/30/11
HOU,2011,75,59,67,0,2,0,0,0,12/31/11
HOU,2012,71,51,61,4,0,1.00E-04,0,0,1/1/12
HOU,2012,62,44,53,12,0,0,0,0,1/2/12
HOU,2012,55,38,46.5,18.5,0,0,0,0,1/3/12
HOU,2012,72,43,57.5,7.5,0,0,0,0,1/4/12
HOU,2012,75,55,65,0,0,0,0,0,1/5/12
HOU,2012,76,59,67.5,0,2.5,0.01,0,0,1/6/12
HOU,2012,76,56,66,0,1,0,0,0,1/7/12
HOU,2012,77,63,70,0,5,0.01,0,0,1/8/12
HOU,2012,70,58,64,1,0,4.06,0,0,1/9/12
HOU,2012,58,47,52.5,12.5,0,1.00E-04,0,0,1/10/12
HOU,2012,72,42,57,8,0,0,0,0,1/11/12
HOU,2012,61,39,50,15,0,0,0,0,1/12/12
HOU,2012,54,31,42.5,22.5,0,0,0,0,1/13/12
HOU,2012,63,34,48.5,16.5,0,0,0,0,1/14/12
HOU,2012,68,39,53.5,11.5,0,0,0,0,1/15/12
HOU,2012,77,62,69.5,0,4.5,0.02,0,0,1/16/12
HOU,2012,75,52,63.5,1.5,0,0.05,0,0,1/17/12
HOU,2012,62,43,52.5,12.5,0,0,0,0,1/18/12
HOU,2012,75,50,62.5,2.5,0,0,0,0,1/19/12
HOU,2012,79,64,71.5,0,6.5,0,0,0,1/20/12
HOU,2012,72,63,67.5,0,2.5,1.00E-04,0,0,1/21/12
HOU,2012,78,64,71,0,6,0,0,0,1/22/12
HOU,2012,72,57,64.5,0.5,0,0,0,0,1/23/12
HOU,2012,71,58,64.5,0.5,0,0.08,0,0,1/24/12
HOU,2012,73,55,64,1,0,0.93,0,0,1/25/12
HOU,2012,65,50,57.5,7.5,0,1.00E-04,0,0,1/26/12
HOU,2012,67,41,54,11,0,0,0,0,1/27/12
HOU,2012,67,50,58.5,6.5,0,0,0,0,1/28/12
HOU,2012,62,43,52.5,12.5,0,0,0,0,1/29/12
HOU,2012,69,45,57,8,0,1.00E-04,0,0,1/30/12
HOU,2012,72,58,65,0,0,0.23,0,0,1/31/12
HOU,2012,80,68,74,0,9,0.01,0,0,2/1/12
HOU,2012,72,65,68.5,0,3.5,0.02,0,0,2/2/12
HOU,2012,75,66,70.5,0,5.5,0.19,0,0,2/3/12
HOU,2012,71,55,63,2,0,1.23,0,0,2/4/12
HOU,2012,55,48,51.5,13.5,0,0.02,0,0,2/5/12
HOU,2012,61,45,53,12,0,0,0,0,2/6/12
HOU,2012,64,50,57,8,0,0,0,0,2/7/12
HOU,2012,64,50,57,8,0,0,0,0,2/8/12
HOU,2012,58,46,52,13,0,0.14,0,0,2/9/12
HOU,2012,64,48,56,9,0,0.82,0,0,2/10/12
HOU,2012,56,40,48,17,0,0,0,0,2/11/12
HOU,2012,45,35,40,25,0,0.01,0,0,2/12/12
HOU,2012,64,45,54.5,10.5,0,0.8,0,0,2/13/12
HOU,2012,68,47,57.5,7.5,0,0,0,0,2/14/12
HOU,2012,72,60,66,0,1,0.14,0,0,2/15/12
HOU,2012,68,58,63,2,0,0,0,0,2/16/12
HOU,2012,65,58,61.5,3.5,0,0.86,0,0,2/17/12
HOU,2012,65,54,59.5,5.5,0,2.57,0,0,2/18/12
HOU,2012,64,50,57,8,0,0,0,0,2/19/12
HOU,2012,67,48,57.5,7.5,0,0,0,0,2/20/12
HOU,2012,73,55,64,1,0,0,0,0,2/21/12
HOU,2012,81,63,72,0,7,0,0,0,2/22/12
HOU,2012,79,69,74,0,9,0,0,0,2/23/12
HOU,2012,73,56,64.5,0.5,0,1.00E-04,0,0,2/24/12
HOU,2012,57,45,51,14,0,1.00E-04,0,0,2/25/12
HOU,2012,66,43,54.5,10.5,0,0,0,0,2/26/12
HOU,2012,70,60,65,0,0,0.01,0,0,2/27/12
HOU,2012,76,61,68.5,0,3.5,1.00E-04,0,0,2/28/12
HOU,2012,82,70,76,0,11,1.00E-04,0,0,2/29/12
HOU,2012,81,70,75.5,0,10.5,1.00E-04,0,0,3/1/12
HOU,2012,81,70,75.5,0,10.5,1.00E-04,0,0,3/2/12
HOU,2012,70,52,61,4,0,1.00E-04,0,0,3/3/12
HOU,2012,72,43,57.5,7.5,0,0,0,0,3/4/12
HOU,2012,76,46,61,4,0,0,0,0,3/5/12
HOU,2012,75,55,65,0,0,0,0,0,3/6/12
HOU,2012,79,65,72,0,7,1.00E-04,0,0,3/7/12
HOU,2012,82,59,70.5,0,5.5,1.00E-04,0,0,3/8/12
HOU,2012,59,51,55,10,0,1.33,0,0,3/9/12
HOU,2012,64,50,57,8,0,0.74,0,0,3/10/12
HOU,2012,72,61,66.5,0,1.5,1.15,0,0,3/11/12
HOU,2012,80,58,69,0,4,0,0,0,3/12/12
HOU,2012,80,69,74.5,0,9.5,0,0,0,3/13/12
HOU,2012,81,69,75,0,10,0.02,0,0,3/14/12
HOU,2012,80,70,75,0,10,0,0,0,3/15/12
HOU,2012,80,69,74.5,0,9.5,0,0,0,3/16/12
HOU,2012,80,70,75,0,10,0,0,0,3/17/12
HOU,2012,81,71,76,0,11,0,0,0,3/18/12
HOU,2012,79,72,75.5,0,10.5,1.00E-04,0,0,3/19/12
HOU,2012,74,60,67,0,2,1.27,0,0,3/20/12
HOU,2012,73,54,63.5,1.5,0,0.06,0,0,3/21/12
HOU,2012,79,54,66.5,0,1.5,0,0,0,3/22/12
HOU,2012,82,56,69,0,4,0,0,0,3/23/12
HOU,2012,83,59,71,0,6,0,0,0,3/24/12
HOU,2012,85,61,73,0,8,0,0,0,3/25/12
HOU,2012,83,60,71.5,0,6.5,0,0,0,3/26/12
HOU,2012,80,62,71,0,6,0,0,0,3/27/12
HOU,2012,80,63,71.5,0,6.5,0,0,0,3/28/12
HOU,2012,76,66,71,0,6,0.41,0,0,3/29/12
HOU,2012,80,65,72.5,0,7.5,0,0,0,3/30/12
HOU,2012,84,66,75,0,10,0,0,0,3/31/12
HOU,2012,82,70,76,0,11,0,0,0,4/1/12
HOU,2012,81,65,73,0,8,0.18,0,0,4/2/12
HOU,2012,84,74,79,0,14,0,0,0,4/3/12
HOU,2012,80,68,74,0,9,0.23,0,0,4/4/12
HOU,2012,87,64,75.5,0,10.5,0,0,0,4/5/12
HOU,2012,81,63,72,0,7,0,0,0,4/6/12
HOU,2012,82,61,71.5,0,6.5,0,0,0,4/7/12
HOU,2012,83,64,73.5,0,8.5,0,0,0,4/8/12
HOU,2012,83,67,75,0,10,1.00E-04,0,0,4/9/12
HOU,2012,84,63,73.5,0,8.5,0,0,0,4/10/12
HOU,2012,84,64,74,0,9,1.00E-04,0,0,4/11/12
HOU,2012,83,66,74.5,0,9.5,0.01,0,0,4/12/12
HOU,2012,84,67,75.5,0,10.5,1.00E-04,0,0,4/13/12
HOU,2012,85,74,79.5,0,14.5,1.00E-04,0,0,4/14/12
HOU,2012,85,75,80,0,15,0.01,0,0,4/15/12
HOU,2012,76,64,70,0,5,1.04,0,0,4/16/12
HOU,2012,83,62,72.5,0,7.5,1.00E-04,0,0,4/17/12
HOU,2012,81,59,70,0,5,0,0,0,4/18/12
HOU,2012,80,58,69,0,4,0,0,0,4/19/12
HOU,2012,80,60,70,0,5,0.59,0,0,4/20/12
HOU,2012,76,55,65.5,0,0.5,0,0,0,4/21/12
HOU,2012,86,53,69.5,0,4.5,0,0,0,4/22/12
HOU,2012,79,60,69.5,0,4.5,0,0,0,4/23/12
HOU,2012,81,54,67.5,0,2.5,0,0,0,4/24/12
HOU,2012,86,63,74.5,0,9.5,0,0,0,4/25/12
HOU,2012,86,69,77.5,0,12.5,0,0,0,4/26/12
HOU,2012,85,70,77.5,0,12.5,0,0,0,4/27/12
HOU,2012,84,71,77.5,0,12.5,0,0,0,4/28/12
HOU,2012,85,73,79,0,14,0,0,0,4/29/12
HOU,2012,86,74,80,0,15,0,0,0,4/30/12
HOU,2012,86,72,79,0,14,0,0,0,5/1/12
HOU,2012,89,69,79,0,14,0,0,0,5/2/12
HOU,2012,88,70,79,0,14,0,0,0,5/3/12
HOU,2012,87,71,79,0,14,0,0,0,5/4/12
HOU,2012,89,72,80.5,0,15.5,0,0,0,5/5/12
HOU,2012,87,73,80,0,15,0,0,0,5/6/12
HOU,2012,91,71,81,0,16,0,0,0,5/7/12
HOU,2012,88,69,78.5,0,13.5,0.45,0,0,5/8/12
HOU,2012,87,69,78,0,13,0,0,0,5/9/12
HOU,2012,81,70,75.5,0,10.5,0.05,0,0,5/10/12
HOU,2012,82,66,74,0,9,3.6,0,0,5/11/12
HOU,2012,84,67,75.5,0,10.5,2.63,0,0,5/12/12
HOU,2012,83,67,75,0,10,0,0,0,5/13/12
HOU,2012,86,66,76,0,11,0.26,0,0,5/14/12
HOU,2012,74,67,70.5,0,5.5,0.05,0,0,5/15/12
HOU,2012,83,67,75,0,10,1.00E-04,0,0,5/16/12
HOU,2012,88,67,77.5,0,12.5,0,0,0,5/17/12
HOU,2012,87,66,76.5,0,11.5,0,0,0,5/18/12
HOU,2012,85,66,75.5,0,10.5,0,0,0,5/19/12
HOU,2012,87,68,77.5,0,12.5,0,0,0,5/20/12
HOU,2012,91,71,81,0,16,0,0,0,5/21/12
HOU,2012,91,72,81.5,0,16.5,0,0,0,5/22/12
HOU,2012,87,71,79,0,14,0,0,0,5/23/12
HOU,2012,87,74,80.5,0,15.5,0,0,0,5/24/12
HOU,2012,88,77,82.5,0,17.5,0,0,0,5/25/12
HOU,2012,90,75,82.5,0,17.5,0,0,0,5/26/12
HOU,2012,90,73,81.5,0,16.5,0,0,0,5/27/12
HOU,2012,91,72,81.5,0,16.5,0,0,0,5/28/12
HOU,2012,92,72,82,0,17,0,0,0,5/29/12
HOU,2012,91,75,83,0,18,0,0,0,5/30/12
HOU,2012,89,73,81,0,16,0.4,0,0,5/31/12
HOU,2012,91,72,81.5,0,16.5,0,0,0,6/1/12
HOU,2012,92,70,81,0,16,0,0,0,6/2/12
HOU,2012,91,74,82.5,0,17.5,0,0,0,6/3/12
HOU,2012,92,75,83.5,0,18.5,0,0,0,6/4/12
HOU,2012,94,75,84.5,0,19.5,0,0,0,6/5/12
HOU,2012,94,75,84.5,0,19.5,0,0,0,6/6/12
HOU,2012,93,71,82,0,17,1.31,0,0,6/7/12
HOU,2012,90,72,81,0,16,0,0,0,6/8/12
HOU,2012,90,73,81.5,0,16.5,0,0,0,6/9/12
HOU,2012,93,74,83.5,0,18.5,0,0,0,6/10/12
HOU,2012,94,79,86.5,0,21.5,0,0,0,6/11/12
HOU,2012,92,73,82.5,0,17.5,0,0,0,6/12/12
HOU,2012,91,73,82,0,17,0,0,0,6/13/12
HOU,2012,92,77,84.5,0,19.5,0,0,0,6/14/12
HOU,2012,93,77,85,0,20,0,0,0,6/15/12
HOU,2012,87,77,82,0,17,0.01,0,0,6/16/12
HOU,2012,91,76,83.5,0,18.5,0,0,0,6/17/12
HOU,2012,87,74,80.5,0,15.5,0,0,0,6/18/12
HOU,2012,86,75,80.5,0,15.5,0.5,0,0,6/19/12
HOU,2012,88,75,81.5,0,16.5,0.04,0,0,6/20/12
HOU,2012,91,76,83.5,0,18.5,0,0,0,6/21/12
HOU,2012,95,75,85,0,20,0,0,0,6/22/12
HOU,2012,95,76,85.5,0,20.5,0,0,0,6/23/12
HOU,2012,100,78,89,0,24,0,0,0,6/24/12
HOU,2012,102,81,91.5,0,26.5,0,0,0,6/25/12
HOU,2012,102,82,92,0,27,0,0,0,6/26/12
HOU,2012,99,82,90.5,0,25.5,0,0,0,6/27/12
HOU,2012,96,79,87.5,0,22.5,0.03,0,0,6/28/12
HOU,2012,92,78,85,0,20,0.13,0,0,6/29/12
HOU,2012,85,74,79.5,0,14.5,0.76,0,0,6/30/12
HOU,2012,83,73,78,0,13,0.28,0,0,7/1/12
HOU,2012,91,76,83.5,0,18.5,0,0,0,7/2/12
HOU,2012,91,77,84,0,19,0,0,0,7/3/12
HOU,2012,91,76,83.5,0,18.5,1.00E-04,0,0,7/4/12
HOU,2012,93,76,84.5,0,19.5,0,0,0,7/5/12
HOU,2012,94,76,85,0,20,0,0,0,7/6/12
HOU,2012,92,77,84.5,0,19.5,0,0,0,7/7/12
HOU,2012,83,74,78.5,0,13.5,0.32,0,0,7/8/12
HOU,2012,85,75,80,0,15,1.46,0,0,7/9/12
HOU,2012,81,74,77.5,0,12.5,1.19,0,0,7/10/12
HOU,2012,81,74,77.5,0,12.5,0.1,0,0,7/11/12
HOU,2012,80,72,76,0,11,1.79,0,0,7/12/12
HOU,2012,84,73,78.5,0,13.5,1.46,0,0,7/13/12
HOU,2012,88,74,81,0,16,1.00E-04,0,0,7/14/12
HOU,2012,88,75,81.5,0,16.5,0.01,0,0,7/15/12
HOU,2012,91,75,83,0,18,0.12,0,0,7/16/12
HOU,2012,90,76,83,0,18,0.2,0,0,7/17/12
HOU,2012,91,75,83,0,18,0.03,0,0,7/18/12
HOU,2012,93,77,85,0,20,1.00E-04,0,0,7/19/12
HOU,2012,94,78,86,0,21,0,0,0,7/20/12
HOU,2012,94,79,86.5,0,21.5,0,0,0,7/21/12
HOU,2012,93,78,85.5,0,20.5,0,0,0,7/22/12
HOU,2012,89,78,83.5,0,18.5,0.39,0,0,7/23/12
HOU,2012,90,77,83.5,0,18.5,0.15,0,0,7/24/12
HOU,2012,92,77,84.5,0,19.5,0.65,0,0,7/25/12
HOU,2012,93,78,85.5,0,20.5,0,0,0,7/26/12
HOU,2012,94,77,85.5,0,20.5,0,0,0,7/27/12
HOU,2012,95,78,86.5,0,21.5,0,0,0,7/28/12
HOU,2012,93,79,86,0,21,0,0,0,7/29/12
HOU,2012,95,77,86,0,21,0,0,0,7/30/12
HOU,2012,95,78,86.5,0,21.5,0,0,0,7/31/12
HOU,2012,95,77,86,0,21,0,0,0,8/1/12
HOU,2012,95,78,86.5,0,21.5,0,0,0,8/2/12
HOU,2012,96,79,87.5,0,22.5,0,0,0,8/3/12
HOU,2012,94,78,86,0,21,0.01,0,0,8/4/12
HOU,2012,90,78,84,0,19,0.29,0,0,8/5/12
HOU,2012,95,77,86,0,21,0,0,0,8/6/12
HOU,2012,95,77,86,0,21,0,0,0,8/7/12
HOU,2012,94,77,85.5,0,20.5,0.08,0,0,8/8/12
HOU,2012,95,77,86,0,21,0,0,0,8/9/12
HOU,2012,96,78,87,0,22,1.00E-04,0,0,8/10/12
HOU,2012,96,79,87.5,0,22.5,0.09,0,0,8/11/12
HOU,2012,95,78,86.5,0,21.5,0,0,0,8/12/12
HOU,2012,96,79,87.5,0,22.5,0,0,0,8/13/12
